run_id	Lift curve.Positive rate	Lift curve
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.55625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.56875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.575	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.58125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.5875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.59375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.60625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.60625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.60625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.60625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.60625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.60625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.60625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.60625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.60625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.60625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.60625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.60625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.60625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.60625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.61875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.61875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.61875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.61875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.61875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.61875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.61875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.61875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.61875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.61875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.61875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.61875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.61875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.61875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.61875	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.625	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.63125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.63125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.63125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.63125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.63125	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6375	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.65	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.65	78
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.65625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.65625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.66875	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.675	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.675	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.675	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.68125	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6875	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.6875	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.69375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.69375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.69375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.69375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.69375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.69375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.70625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.71875	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.71875	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.71875	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.71875	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.71875	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.725	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.725	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.74375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.74375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.74375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.74375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.74375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.74375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.74375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.74375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.74375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.74375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.74375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.74375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.74375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.74375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.74375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.75625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.75625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.75625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.75625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.75625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.76875	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.775	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.775	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.775	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.775	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.775	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7875	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.79375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8125	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8125	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8125	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.81875	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.825	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.825	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.83125	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.85	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.85	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.85	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.86875	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8875	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8875	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.89375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.89375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.89375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.89375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.9	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.9125	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.91875	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.925	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.94375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.95625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.9625	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.975	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.99375	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	1	79
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	1	79
