run_id	Precision-recall curve.Recall	Precision-recall curve
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.759493670886076	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
